Index,CrashID,Gender,Age,County,Date,Day,Month,Time,PM_AM,Injured,Deaths,Latitude,Longitude,Weather,Speed_Limit,Injury_Status,Cause
158,903019661,M,35-44Years,97,9/30/2017,SATURDAY,SEP,4:50,PM,0,1,39.8006,-86.12908,1,10,Fatal,"OTHER(DRIVER),EXPLAININNARRATIVE"
159,902939871,M,45-54Years,97,6/1/2017,THURSDAY,JUN,9:36,PM,0,1,39.84366,-86.24165,1,40,Fatal,FAILURETOYIELDRIGHTOFWAY
160,902867275,M,55-64Years,97,1/22/2017,SUNDAY,JAN,3:11,PM,0,1,39.862256,-86.163888,1,35,Fatal,OVERCORRECTING/OVERSTEERING
161,903099553,F,45-54Years,97,12/31/2017,SUNDAY,DEC,8:23,PM,0,1,39.66088554,-86.08554623,2,20,Fatal,RANOFFROAD
162,902948326,M,>=85Years,97,6/21/2017,WEDNESDAY,JUN,12:34,PM,1,1,39.78184,-86.016176,2,30,Fatal,FAILURETOYIELDRIGHTOFWAY
163,902788598,F,45-54Years,97,2016.09.30,FRIDAY,SEP,11:49,PM,3,2,39.802144,-86.121584,2,35,Fatal,IMPROPERLANEUSAGE
164,902659937,M,45-54Years,97,2016.02.23,TUESDAY,FEB,7:01,PM,1,1,39.89038981,-86.15781001,2,45,Fatal,FAILURETOYIELDRIGHTOFWAY
165,902787307,M,35-44Years,97,2016.09.25,SUNDAY,SEP,2:15,AM,2,1,39.764464,-86.266912,1,40,Fatal,FAILURETOYIELDRIGHTOFWAY
166,902685845,F,15-24Years,97,2016.03.26,SATURDAY,MAR,3:44,AM,3,2,39.828448,-86.043168,1,45,Fatal,DISREGARDSIGNAL/REGSIGN
167,902674617,M,25-34Years,97,2016.03.22,TUESDAY,MAR,10:13,PM,1,1,39.749734,-86.240259,2,35,Fatal,DISREGARDSIGNAL/REGSIGN
168,902687104,F,45-54Years,57,2016.04.15,FRIDAY,APR,8:53,AM,2,1,40.085456,-86.222384,1,50,Fatal,FAILURETOYIELDRIGHTOFWAY
169,902692742,M,>=85Years,97,2016.04.23,SATURDAY,APR,8:40,AM,1,1,39.896944,-86.215584,2,45,Fatal,DRIVERILLNESS
170,902648133,F,15-24Years,97,2016.02.03,WEDNESDAY,FEB,5:37,AM,0,1,39.771904,-86.10088,1,30,Fatal,OVERCORRECTING/OVERSTEERING
171,902648133,F,15-24Years,97,2016.02.03,WEDNESDAY,FEB,5:37,AM,0,1,39.771904,-86.10088,1,30,Fatal,OVERCORRECTING/OVERSTEERING
172,902666292,M,15-24Years,97,2016.03.04,FRIDAY,MAR,9:03,PM,1,1,39.91972983,-86.15379005,2,35,Fatal,UNSAFESPEED
173,902670459,M,35-44Years,97,2016.03.11,FRIDAY,MAR,3:28,AM,1,1,39.71353531,-86.1377182,nan,30,Fatal,OVERCORRECTING/OVERSTEERING
174,902636157,F,35-44Years,57,2016.01.23,SATURDAY,JAN,1:45,AM,0,1,39.97609938,-86.04219004,2,40,Fatal,UNSAFESPEED
175,902672965,F,25-34Years,97,2016.03.19,SATURDAY,MAR,11:30,PM,0,1,39.75175425,-86.264451,1,55,Fatal,FOLLOWINGTOOCLOSELY
176,902867561,F,75-84Years,97,2016.12.16,FRIDAY,DEC,10:59,PM,0,1,39.70431575,-86.10834387,3,55,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
177,902643867,M,55-64Years,57,2016.01.31,SUNDAY,JAN,9:05,AM,0,1,40.13258549,-85.93061356,1,55,Fatal,RANOFFROAD
178,902815168,F,45-54Years,57,2016.11.12,SATURDAY,NOV,7:58,AM,1,1,40.043104,-86.089936,1,40,Fatal,DISREGARDSIGNAL/REGSIGN
179,902729775,F,55-64Years,97,2016.06.22,WEDNESDAY,JUN,1:29,PM,2,1,39.71167847,-86.27214572,2,55,Fatal,WRONGWAYONONEWAY
180,902667044,M,1-4Years,97,2016.03.08,TUESDAY,MAR,9:30,PM,4,2,39.848032,-86.002592,1,45,Fatal,LEFTOFCENTER
181,902667044,M,15-24Years,97,2016.03.08,TUESDAY,MAR,9:30,PM,4,2,39.848032,-86.002592,1,45,Fatal,LEFTOFCENTER
182,902818678,M,>=85Years,97,2016.11.14,MONDAY,NOV,1:45,PM,0,2,39.853536,-85.991376,1,45,Fatal,FAILURETOYIELDRIGHTOFWAY
183,902818678,F,>=85Years,97,2016.11.14,MONDAY,NOV,1:45,PM,0,2,39.853536,-85.991376,1,45,Fatal,FAILURETOYIELDRIGHTOFWAY
184,902797485,M,15-24Years,97,2016.10.12,WEDNESDAY,OCT,10:44,PM,2,1,39.77968,-86.256896,1,40,Fatal,FAILURETOYIELDRIGHTOFWAY
185,902809762,F,35-44Years,97,2016.10.31,MONDAY,OCT,4:51,PM,0,1,39.776496,-86.199456,1,30,Fatal,DISREGARDSIGNAL/REGSIGN
186,902678367,M,75-84Years,97,2016.03.30,WEDNESDAY,MAR,7:11,AM,1,1,39.648736,-86.121424,2,45,Fatal,LEFTOFCENTER
187,902819395,M,35-44Years,97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,Fatal,RANOFFROAD
188,902819395,M,35-44Years,97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,Fatal,RANOFFROAD
189,902797487,F,55-64Years,97,2016.10.17,MONDAY,OCT,5:57,AM,1,1,39.85223782,-86.31503793,1,35,Fatal,LEFTOFCENTER
190,902675043,F,15-24Years,97,2016.03.21,MONDAY,MAR,8:49,PM,2,2,39.756736,-86.0088,1,35,Fatal,LEFTOFCENTER
191,902675043,M,15-24Years,97,2016.03.21,MONDAY,MAR,8:49,PM,2,2,39.756736,-86.0088,1,35,Fatal,LEFTOFCENTER
192,902816335,F,15-24Years,97,2016.11.12,SATURDAY,NOV,10:04,PM,3,1,39.771696,-86.112976,1,35,Fatal,FAILURETOYIELDRIGHTOFWAY
193,902628755,M,55-64Years,97,2016.01.01,FRIDAY,JAN,2:28,AM,2,1,39.71837095,-86.1486846,2,35,Fatal,OVERCORRECTING/OVERSTEERING
194,902809181,M,55-64Years,97,2016.11.02,WEDNESDAY,NOV,8:35,AM,0,1,39.693456,-86.131584,1,35,Fatal,DISREGARDSIGNAL/REGSIGN
195,902685845,M,25-34Years,97,2016.03.26,SATURDAY,MAR,3:44,AM,3,2,39.828448,-86.043168,1,45,Fatal,DISREGARDSIGNAL/REGSIGN
196,902698197,M,15-24Years,97,2016.04.30,SATURDAY,APR,2:30,AM,3,1,39.86061998,-86.23461976,1,35,Fatal,RANOFFROAD
197,902737371,M,65-74Years,97,2016.07.03,SUNDAY,JUL,12:56,PM,1,1,39.79403012,-86.25619728,3,45,Fatal,OVERCORRECTING/OVERSTEERING
198,902818792,M,65-74Years,57,2016.11.14,MONDAY,NOV,11:20,AM,0,2,39.92686987,-86.11925996,1,35,Fatal,RANOFFROAD
199,902675780,M,45-54Years,57,2016.03.25,FRIDAY,MAR,9:10,PM,0,1,40.01163974,-85.96315003,1,45,Fatal,FAILURETOYIELDRIGHTOFWAY
200,902788598,M,45-54Years,97,2016.09.30,FRIDAY,SEP,11:49,PM,3,2,39.802144,-86.121584,2,35,Fatal,IMPROPERLANEUSAGE
201,902702366,M,25-34Years,97,2016.05.10,TUESDAY,MAY,2:22,AM,1,1,39.849248,-86.121984,2,45,Fatal,RANOFFROAD
202,902818754,M,55-64Years,97,2016.11.14,MONDAY,NOV,5:17,AM,0,1,39.87562438,-86.28688057,1,65,Fatal,UNSAFELANEMOVEMENT
203,902814972,M,15-24Years,97,2016.11.10,THURSDAY,NOV,1:20,AM,1,1,39.79898316,-86.16567489,1,55,Fatal,WRONGWAYONONEWAY
204,902676218,M,35-44Years,97,2016.03.27,SUNDAY,MAR,2:11,AM,0,1,39.74915675,-86.14302702,1,50,Fatal,UNSAFESPEED
205,902774700,M,25-34Years,97,2016.09.06,TUESDAY,SEP,3:27,PM,2,1,39.76623888,-86.14284089,1,50,Fatal,FOLLOWINGTOOCLOSELY
206,902682393,M,35-44Years,57,2016.04.07,THURSDAY,APR,2:07,PM,0,1,40.09961748,-86.12824222,2,60,Fatal,FOLLOWINGTOOCLOSELY
207,902844139,M,45-54Years,97,2016.12.16,FRIDAY,DEC,11:30,AM,0,1,39.79930653,-86.02836624,5,55,Fatal,ROADWAYSURFACECONDITION
208,902777507,M,15-24Years,97,2016.09.08,THURSDAY,SEP,4:51,AM,3,1,39.92102031,-86.03392205,1,55,Fatal,UNSAFESPEED
209,902770860,M,25-34Years,97,2016.09.03,SATURDAY,SEP,5:55,AM,0,1,39.80649773,-86.05777484,1,55,Fatal,RANOFFROAD
210,902827125,M,35-44Years,97,2016.11.24,THURSDAY,NOV,5:15,AM,0,1,39.71071592,-86.27924471,3,55,Fatal,OVERCORRECTING/OVERSTEERING
211,902681113,M,75-84Years,97,2016.03.31,THURSDAY,MAR,7:42,PM,0,1,39.779536,-86.264288,2,40,Fatal,FAILURETOYIELDRIGHTOFWAY
212,902799553,M,65-74Years,97,2016.10.19,WEDNESDAY,OCT,10:40,AM,0,1,39.69130705,-85.98605587,1,65,Fatal,UNSAFELANEMOVEMENT
213,902671529,F,>=85Years,57,2016.03.16,WEDNESDAY,MAR,1:05,PM,1,1,40.05844879,-86.0065689,2,30,Fatal,"OTHER(DRIVER),EXPLAININNARRATIVE"
214,902674386,M,25-34Years,97,2016.03.21,MONDAY,MAR,8:58,PM,0,1,39.826144,-86.002688,1,40,Fatal,FAILURETOYIELDRIGHTOFWAY
215,902689824,M,55-64Years,97,2016.04.18,MONDAY,APR,7:23,PM,0,1,39.82399978,-86.2298803,1,40,Fatal,UNSAFELANEMOVEMENT
216,902758554,M,45-54Years,97,2016.08.09,TUESDAY,AUG,8:16,PM,0,1,39.825792,-86.080176,1,35,Fatal,UNSAFESPEED
217,902722234,M,25-34Years,97,2016.06.10,FRIDAY,JUN,5:39,PM,0,1,39.825424,-86.092448,1,35,Fatal,UNSAFELANEMOVEMENT
218,902819395,F,25-34Years,97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,Fatal,RANOFFROAD
219,902819395,F,25-34Years,97,2016.11.03,THURSDAY,NOV,1:05,AM,0,2,39.78894735,-86.159184,2,35,Fatal,RANOFFROAD
220,902756666,F,15-24Years,97,2016.08.04,THURSDAY,AUG,7:57,PM,0,1,39.78932693,-86.01451688,1,35,Fatal,RANOFFROAD
221,902769338,M,25-34Years,97,2016.09.01,THURSDAY,SEP,3:00,AM,0,1,39.87927851,-85.95032314,1,55,Fatal,UNSAFESPEED
222,902769338,M,25-34Years,97,2016.09.01,THURSDAY,SEP,3:00,AM,0,1,39.87927851,-85.95032314,1,55,Fatal,UNSAFESPEED
223,902702358,M,35-44Years,97,2016.05.07,SATURDAY,MAY,12:17,AM,1,1,39.71963471,-86.14895549,1,40,Fatal,OVERCORRECTING/OVERSTEERING
224,902688605,F,15-24Years,97,2016.03.30,WEDNESDAY,MAR,11:16,PM,1,1,39.80421619,-86.10245665,3,35,Fatal,RANOFFROAD
225,902811752,M,35-44Years,97,2016.11.06,SUNDAY,NOV,1:12,AM,0,1,39.73527186,-86.10191009,1,35,Fatal,RANOFFROAD
226,902785718,M,15-24Years,97,2016.09.19,MONDAY,SEP,5:40,PM,0,1,39.69225526,-86.19504463,1,35,Fatal,IMPROPERTURNING
227,902710275,M,25-34Years,97,2016.05.19,THURSDAY,MAY,7:23,PM,1,1,39.75471027,-86.10195033,1,35,Fatal,DISREGARDSIGNAL/REGSIGN
228,902813324,M,15-24Years,97,2016.11.06,SUNDAY,NOV,9:50,PM,0,1,39.72452545,-86.04405975,1,40,Fatal,RANOFFROAD
229,902747262,M,35-44Years,97,2016.07.25,MONDAY,JUL,9:50,AM,0,1,39.860448,-86.241088,1,40,Fatal,FAILURETOYIELDRIGHTOFWAY
230,902666299,M,45-54Years,97,2016.03.05,SATURDAY,MAR,3:07,AM,0,1,39.71342254,-86.139232,2,40,Fatal,LEFTOFCENTER
231,902698137,M,15-24Years,97,2016.05.04,WEDNESDAY,MAY,1:50,AM,0,1,39.88239013,-86.23470023,1,35,Fatal,RANOFFROAD
232,902846681,M,15-24Years,97,2016.12.23,FRIDAY,DEC,11:46,PM,0,1,39.88321601,-86.07744531,3,35,Fatal,OVERCORRECTING/OVERSTEERING
233,902734850,M,25-34Years,97,2016.06.25,SATURDAY,JUN,4:42,AM,0,1,39.89768,-86.11304,1,30,Fatal,RANOFFROAD
234,902672120,M,35-44Years,57,2016.03.17,THURSDAY,MAR,10:34,PM,0,1,39.92695064,-86.12661988,1,35,Fatal,UNSAFELANEMOVEMENT
235,902785075,M,25-34Years,97,2016.09.25,SUNDAY,SEP,2:53,AM,0,1,39.75539903,-86.05264901,2,40,Fatal,RANOFFROAD
236,902818792,M,65-74Years,57,2016.11.14,MONDAY,NOV,11:20,AM,0,2,39.92686987,-86.11925996,1,35,Fatal,RANOFFROAD
237,902835462,M,55-64Years,57,2016.12.11,SUNDAY,DEC,2:07,AM,0,1,40.00958274,-86.20282699,4,45,Fatal,RANOFFROAD
238,902787765,M,25-34Years,57,2016.09.30,FRIDAY,SEP,10:33,PM,0,1,40.218688,-85.900528,2,55,Fatal,RANOFFROAD
239,902802858,M,25-34Years,97,2016.10.22,SATURDAY,OCT,12:24,AM,0,1,39.64485334,-86.00666766,1,40,Fatal,RANOFFROAD
240,902693349,F,75-84Years,97,2016.04.15,FRIDAY,APR,4:34,PM,1,1,39.747824,-86.15154171,1,30,Fatal,OVERCORRECTING/OVERSTEERING
241,902662626,M,55-64Years,97,2016.02.26,FRIDAY,FEB,12:11,AM,3,1,39.80974091,-86.28557972,1,35,Fatal,LEFTOFCENTER
242,902768628,M,35-44Years,97,2016.08.24,WEDNESDAY,AUG,9:45,PM,0,1,39.91784,-86.117088,2,10,Fatal,RANOFFROAD
243,902628679,M,25-34Years,97,2016.01.18,MONDAY,JAN,5:37,AM,1,1,39.83816,-86.256384,1,35,Fatal,LEFTOFCENTER
244,902821898,M,55-64Years,97,2016.11.18,FRIDAY,NOV,6:12,PM,0,1,39.73932981,-86.04952991,2,30,Fatal,DISREGARDSIGNAL/REGSIGN
245,902526200,M,45-54Years,97,2015.07.30,THURSDAY,JUL,6:45,AM,0,1,39.828336,-86.121696,1,35,Fatal,FAILURETOYIELDRIGHTOFWAY
246,902537055,M,45-54Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Fatal,DISREGARDSIGNAL/REGSIGN
247,902649925,M,15-24Years,97,2015.12.25,FRIDAY,DEC,1:30,AM,3,2,39.82881032,-86.23993992,1,40,Fatal,LEFTOFCENTER
248,902580518,M,15-24Years,97,2015.11.24,TUESDAY,NOV,10:39,PM,2,1,39.75208,-86.224992,1,40,Fatal,UNSAFESPEED
249,902540033,M,25-34Years,97,2015.10.09,FRIDAY,OCT,11:00,PM,1,1,39.895936,-86.259856,1,40,Fatal,DISREGARDSIGNAL/REGSIGN
250,902472436,F,15-24Years,97,2015.06.26,FRIDAY,JUN,2:29,AM,1,1,39.76714897,-86.16915,1,35,Fatal,"OTHER(DRIVER),EXPLAININNARRATIVE"
251,902537968,M,25-34Years,97,2015.10.02,FRIDAY,OCT,3:04,AM,0,2,39.84088511,-86.06486184,1,35,Fatal,UNSAFESPEED
252,902382284,M,5-14Years,97,2015.01.25,SUNDAY,JAN,7:54,PM,2,1,39.89378832,-86.12177749,4,35,Fatal,OVERCORRECTING/OVERSTEERING
253,902590994,F,35-44Years,97,2015.04.21,TUESDAY,APR,10:30,PM,0,1,39.77595089,-85.99833665,2,30,Fatal,RANOFFROAD
254,902437956,F,65-74Years,97,2015.04.30,THURSDAY,APR,11:03,AM,2,1,39.663552,-86.196352,2,45,Fatal,FAILURETOYIELDRIGHTOFWAY
255,902492845,M,15-24Years,57,2015.08.02,SUNDAY,AUG,3:50,AM,0,2,40.13533195,-85.86291684,1,55,Fatal,OVERCORRECTING/OVERSTEERING
256,902485695,F,45-54Years,97,2015.06.26,FRIDAY,JUN,10:32,PM,1,1,39.78087614,-86.14053964,3,55,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
257,902432063,M,25-34Years,97,2015.04.17,FRIDAY,APR,8:31,PM,1,1,39.7198271,-86.26433566,1,55,Fatal,UNSAFESPEED
258,902435648,M,55-64Years,97,2015.04.21,TUESDAY,APR,6:10,AM,0,1,39.834448,-86.04568,1,40,Fatal,FOLLOWINGTOOCLOSELY
259,902602718,M,75-84Years,57,2015.12.27,SUNDAY,DEC,6:08,PM,2,1,40.043232,-86.071424,2,45,Fatal,IMPROPERTURNING
260,902452582,M,75-84Years,97,2015.05.26,TUESDAY,MAY,2:50,PM,0,1,39.769696,-86.088688,3,35,Fatal,DISREGARDSIGNAL/REGSIGN
261,902537055,F,5-14Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Fatal,DISREGARDSIGNAL/REGSIGN
262,902537055,M,5-14Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Fatal,DISREGARDSIGNAL/REGSIGN
263,902379139,F,45-54Years,97,2015.01.17,SATURDAY,JAN,5:59,AM,0,2,39.74725748,-86.26444713,1,55,Fatal,UNSAFESPEED
264,902379139,F,45-54Years,97,2015.01.17,SATURDAY,JAN,5:59,AM,0,2,39.74725748,-86.26444713,1,55,Fatal,UNSAFESPEED
265,902480225,F,25-34Years,97,2015.07.11,SATURDAY,JUL,3:43,AM,1,1,39.69231496,-86.23856347,1,45,Fatal,UNSAFESPEED
266,902457023,M,55-64Years,97,2015.06.01,MONDAY,JUN,6:20,PM,1,1,39.70162964,-86.11913942,1,55,Fatal,OVERCORRECTING/OVERSTEERING
267,902461598,F,55-64Years,97,2015.06.08,MONDAY,JUN,8:19,AM,3,1,39.752128,-86.130304,1,30,Fatal,DISREGARDSIGNAL/REGSIGN
268,902489979,F,25-34Years,97,2015.07.26,SUNDAY,JUL,1:39,AM,1,1,39.79392073,-86.27988741,1,40,Fatal,FOLLOWINGTOOCLOSELY
269,902468584,M,45-54Years,97,2015.06.19,FRIDAY,JUN,6:31,PM,1,1,39.800528,-86.009392,2,30,Fatal,DISREGARDSIGNAL/REGSIGN
270,902599291,M,55-64Years,97,2015.12.24,THURSDAY,DEC,11:20,AM,1,1,39.709344,-86.063488,1,40,Fatal,DISREGARDSIGNAL/REGSIGN
271,902613743,M,55-64Years,97,2015.12.23,WEDNESDAY,DEC,11:46,PM,4,3,39.59420454,-86.1489175,3,40,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
272,902613743,F,45-54Years,97,2015.12.23,WEDNESDAY,DEC,11:46,PM,4,3,39.59420454,-86.1489175,3,40,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
273,902613743,F,5-14Years,97,2015.12.23,WEDNESDAY,DEC,11:46,PM,4,3,39.59420454,-86.1489175,3,40,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
274,902583118,M,45-54Years,97,2015.12.05,SATURDAY,DEC,7:59,PM,2,1,39.70275991,-86.13933026,1,30,Fatal,FAILURETOYIELDRIGHTOFWAY
275,902589739,F,25-34Years,97,2015.12.11,FRIDAY,DEC,8:38,AM,0,1,39.787856,-86.209392,2,30,Fatal,FAILURETOYIELDRIGHTOFWAY
276,902448963,F,45-54Years,97,2015.05.11,MONDAY,MAY,2:45,PM,1,1,39.800544,-85.99048,2,35,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
277,902502908,M,55-64Years,97,2015.08.19,WEDNESDAY,AUG,5:19,AM,0,1,39.742176,-86.22504,1,35,Fatal,DISREGARDSIGNAL/REGSIGN
278,902471114,F,15-24Years,57,2015.06.27,SATURDAY,JUN,12:25,AM,2,2,40.09105104,-85.9719403,3,45,Fatal,RANOFFROAD
279,902410445,F,65-74Years,97,2015.03.07,SATURDAY,MAR,5:55,PM,2,1,39.8162234,-86.2701596,1,35,Fatal,DISREGARDSIGNAL/REGSIGN
280,902530370,M,25-34Years,57,2015.09.26,SATURDAY,SEP,10:57,PM,3,1,40.016224,-85.938016,2,45,Fatal,DISREGARDSIGNAL/REGSIGN
281,902605196,M,15-24Years,97,2015.12.25,FRIDAY,DEC,12:36,AM,1,1,39.81648,-86.233984,2,30,Fatal,UNSAFESPEED
282,902455625,M,25-34Years,97,2015.05.28,THURSDAY,MAY,1:13,PM,1,1,39.795248,-86.215792,1,35,Fatal,DISREGARDSIGNAL/REGSIGN
283,902605034,M,75-84Years,97,2015.12.06,SUNDAY,DEC,6:09,PM,2,1,39.7195103,-86.02476976,1,30,Fatal,DRIVERILLNESS
284,902543932,M,55-64Years,97,2015.10.19,MONDAY,OCT,3:29,PM,1,1,39.773632,-86.143744,1,30,Fatal,DISREGARDSIGNAL/REGSIGN
285,902470354,M,45-54Years,97,2015.06.16,TUESDAY,JUN,10:00,AM,1,1,39.86969598,-86.28205866,1,55,Fatal,UNSAFELANEMOVEMENT
286,902435907,M,45-54Years,97,2015.04.26,SUNDAY,APR,5:35,PM,0,1,39.71420471,-86.11579002,1,55,Fatal,DRIVERILLNESS
287,902484861,F,15-24Years,97,2015.07.12,SUNDAY,JUL,3:46,AM,0,1,39.80163108,-86.09084964,3,55,Fatal,SPEEDTOOFASTFORWEATHERCONDITIONS
288,902493288,M,45-54Years,57,2015.08.01,SATURDAY,AUG,6:17,PM,1,1,39.99083037,-85.90814959,1,70,Fatal,FOLLOWINGTOOCLOSELY
289,902393599,M,55-64Years,97,2015.02.06,FRIDAY,FEB,12:58,AM,0,1,39.76686001,-86.14564016,1,35,Fatal,DRIVERILLNESS
290,902537055,M,75-84Years,97,2015.10.06,TUESDAY,OCT,7:38,AM,1,4,39.747952,-86.264528,2,45,Fatal,DISREGARDSIGNAL/REGSIGN
291,902458982,M,45-54Years,97,2015.04.22,WEDNESDAY,APR,3:27,AM,0,1,39.766928,-86.186544,3,35,Fatal,LEFTOFCENTER
292,902442675,M,15-24Years,97,2015.05.06,WEDNESDAY,MAY,10:45,PM,0,1,39.69475269,-86.19189579,1,55,Fatal,UNSAFELANEMOVEMENT
293,902446823,M,25-34Years,97,2015.05.10,SUNDAY,MAY,10:43,PM,0,1,39.83739569,-86.02499156,2,40,Fatal,UNSAFESPEED
294,902431028,M,25-34Years,57,2015.04.19,SUNDAY,APR,3:36,AM,1,1,40.09629822,-85.89443206,1,45,Fatal,OVERCORRECTING/OVERSTEERING
295,902649925,M,15-24Years,97,2015.12.25,FRIDAY,DEC,1:30,AM,3,2,39.82881032,-86.23993992,1,40,Fatal,LEFTOFCENTER
296,902634245,F,75-84Years,97,2015.12.19,SATURDAY,DEC,3:21,PM,1,1,39.71718702,-86.25821384,1,55,Fatal,OVERCORRECTING/OVERSTEERING
297,902492845,F,25-34Years,57,2015.08.02,SUNDAY,AUG,3:50,AM,0,2,40.13533195,-85.86291684,1,55,Fatal,OVERCORRECTING/OVERSTEERING
298,902378395,M,65-74Years,97,2015.01.19,MONDAY,JAN,11:49,AM,1,1,39.663888,-86.172976,1,40,Fatal,LEFTOFCENTER
299,902535104,F,35-44Years,97,2015.10.03,SATURDAY,OCT,2:33,AM,0,1,39.69547972,-86.04058378,3,40,Fatal,RANOFFROAD
300,902473709,M,55-64Years,97,2015.07.01,WEDNESDAY,JUL,2:34,PM,0,1,39.771888,-86.045168,2,25,Fatal,OVERCORRECTING/OVERSTEERING
301,902537968,M,25-34Years,97,2015.10.02,FRIDAY,OCT,3:04,AM,0,2,39.84088511,-86.06486184,1,35,Fatal,UNSAFESPEED
302,902658361,M,65-74Years,97,2015.12.09,WEDNESDAY,DEC,1:30,PM,3,1,39.771952,-86.098528,1,35,Fatal,FAILURETOYIELDRIGHTOFWAY
303,902546865,M,25-34Years,97,2015.10.21,WEDNESDAY,OCT,6:36,PM,1,1,39.84390054,-86.03546977,1,40,Fatal,LEFTOFCENTER
304,902453137,F,25-34Years,97,2015.05.22,FRIDAY,MAY,11:58,PM,1,1,39.7905574,-86.00930905,1,40,Fatal,UNSAFELANEMOVEMENT
305,902444097,F,>=85Years,97,2015.05.10,SUNDAY,MAY,11:51,AM,0,1,39.65057015,-86.10154298,2,40,Fatal,RANOFFROAD
306,902576594,M,25-34Years,97,2015.12.01,TUESDAY,DEC,10:18,PM,0,1,39.65057015,-86.10155745,1,40,Fatal,RANOFFROAD
307,902526047,M,45-54Years,97,2015.07.10,FRIDAY,JUL,9:30,PM,2,1,39.79408979,-86.07384011,1,35,Fatal,DISREGARDSIGNAL/REGSIGN
308,902445716,M,45-54Years,97,2015.05.14,THURSDAY,MAY,6:30,PM,1,1,39.84104,-85.972176,1,45,Fatal,FAILURETOYIELDRIGHTOFWAY
309,902424594,F,45-54Years,97,2015.03.28,SATURDAY,MAR,7:13,PM,1,1,39.64380026,-86.08265787,1,30,Fatal,RANOFFROAD
310,902393361,M,75-84Years,97,2015.02.10,TUESDAY,FEB,3:32,PM,1,1,39.65135902,-86.07113983,1,40,Fatal,LEFTOFCENTER
311,902471114,M,35-44Years,57,2015.06.27,SATURDAY,JUN,12:25,AM,2,2,40.09105104,-85.9719403,3,45,Fatal,RANOFFROAD
312,902469119,M,55-64Years,97,2015.06.20,SATURDAY,JUN,10:54,PM,0,1,39.85744,-86.182288,2,40,Fatal,"OTHER(DRIVER),EXPLAININNARRATIVE"
